"international_id","helmet_brand","tape_color","pregame_music_genre","locker_room_role","training_pct","uses_tinted_visor","left_skate_first","brings_backup_stick","morning_skate_attended","hydration_pct","pass_drill_success_pct","0x676f6c64656e5f7469707073","video_review_completion_pct","extra_sticks_packed","warmup_laps","bus_seat_number","autographs_signed_week","skate_hollow_inches","avg_shoot_speed","shot_power_score","sleep_hours_before_game","stick_blade_curve_mm","travel_fatigue_score","recovery_balance_minutes","selection_probability"
"143","Bauer","white","country","planner","44.201150","1","0","0","1","55.100000","40.860000","bravo","60.550000","0","6","13","10","0.469000","88.660000","","6.460000","13.460000","-1.260000","-116","0.328318"
"144","CCM","white","rock","joker","57.564316","0","0","1","0","47.840000","62.890000","hotel","84.960000","2","6","24","7","0.900000","83.580000","52.300000","8.610000","9.170000","-0.210000","-63","0.847899"
"145","Warrior","green","metal","joker","53.591882","0","0","1","1","68.380000","52.130000","papa","60.150000","0","7","37","10","0.401000","85.660000","54.790000","7.640000","14.880000","-8.370000","-160","0.525716"
"146","Bauer","white","hip hop","planner","50.551708","0","1","1","1","49.310000","79.110000","november","67.270000","3","6","12","4","0.395000","74.480000","41.380000","5.600000","7.820000","-0.630000","-61","0.957017"
"147","Warrior","red","metal","planner","55.234845","0","0","1","0","76.090000","50.210000","victor","73.680000","0","4","8","9","0.519000","77.910000","45.490000","5.490000","7.290000","-1.640000","-40","0.932979"
"148","CCM","black","country","joker","88.205775","1","0","1","0","77.970000","39.150000","mike","92.380000","4","4","43","7","0.740000","76.240000","43.490000","7.740000","10.500000","-2.990000","-27","0.994344"
"149","Sherwood","blue","metal","quiet","51.860581","0","1","1","1","93.580000","61.540000","foxtrot","57.400000","1","4","24","3","0.469000","85.800000","54.960000","8.670000","12.620000","-1.170000","-68","0.889527"
"150","CCM","green","electronic","joker","49.794316","0","0","1","1","55.240000","58.920000","lima","57.410000","2","5","12","3","0.991000","89.250000","59.100000","7.180000","10.620000","-2.050000","-56","0.256238"
"151","CCM","black","hip hop","quiet","33.652702","1","1","0","1","89.980000","75.800000","india","53.790000","0","1","18","4","0.562000","84.780000","53.740000","7.920000","14.950000","-2.790000","-59","0.389447"
"152","True","white","rock","quiet","74.691576","0","1","1","1","59.400000","67.350000","bravo","80.130000","2","2","44","4","0.897000","85.300000","54.360000","7.080000","5.130000","-3.430000","-72","0.828896"
"153","CCM","red","country","mentor","74.251369","0","1","1","1","87.740000","66.140000","delta","27.710000","5","5","9","4","0.554000","75.480000","42.580000","6.940000","17.580000","-5.770000","-58","0.094066"
"154","Bauer","black","country","joker","53.508990","0","1","1","0","63.240000","63.740000","echo","35.630000","0","4","45","5","0.562000","82.670000","51.200000","6.590000","12.310000","-2.260000","-59","0.222734"
"155","CCM","white","hip hop","hype","62.656313","0","1","1","1","99.560000","68.350000","uniform","11.060000","0","1","5","9","0.980000","74.450000","41.340000","6.790000","8.460000","-0.850000","-126","0.024134"
"156","CCM","black","hip hop","joker","67.047448","0","1","1","1","82.980000","74.410000","xray","72.680000","1","8","24","6","0.470000","78.310000","45.970000","8.010000","8.330000","-2.210000","-31","0.684012"
"157","Bauer","black","electronic","hype","59.416864","0","0","1","0","98.940000","94.810000","golf","65.890000","3","3","48","1","0.575000","92.580000","","8.060000","13.860000","-2.340000","-53","0.249995"
"158","True","white","rock","hype","55.645820","0","0","0","0","90.250000","31.020000","whiskey","36.590000","2","6","7","1","0.721000","73.730000","40.480000","8.640000","16.220000","-1.780000","-101","0.556235"
"159","True","white","electronic","joker","56.193264","0","1","1","1","83.150000","79.980000","charlie","74.020000","4","2","39","9","0.671000","79.410000","47.290000","7.010000","13.780000","-0.990000","-104","0.935337"
"160","CCM","white","electronic","planner","75.824575","0","1","1","1","91.910000","66.050000","victor","61.200000","2","4","21","2","0.742000","81.090000","","7.140000","9.330000","-0.160000","-127","0.098767"
"161","Bauer","white","metal","planner","46.944719","0","1","1","1","75.340000","46.320000","yankee","78.650000","0","2","52","3","0.427000","72.850000","39.420000","7.830000","11.570000","-6.500000","-171","0.980866"
"162","Bauer","red","hip hop","quiet","43.919171","0","0","1","1","60.660000","63.320000","kilo","26.510000","2","5","3","3","0.815000","84.360000","","7.340000","5.540000","-2.350000","-160","0.592749"
"163","CCM","black","pop","joker","36.086170","1","1","1","1","79.540000","53.080000","november","73.350000","4","2","30","4","0.928000","87.920000","57.500000","7.130000","5.300000","-2.560000","-141","0.777903"
"164","Bauer","white","pop","hype","31.930855","0","1","0","0","51.880000","30.840000","oscar","71.910000","4","6","27","2","0.608000","76.510000","43.810000","7.680000","5.320000","-0.850000","-55","0.588054"
"165","CCM","white","pop","planner","59.421017","1","1","0","1","65.290000","60.560000","foxtrot","54.980000","0","5","48","4","0.525000","85.010000","54.010000","8.700000","14.230000","-2.280000","-26","0.889855"
"166","CCM","red","electronic","hype","28.033903","0","1","1","1","92.840000","38.710000","zulu","79.010000","4","1","11","11","0.840000","82.060000","50.470000","8.250000","8.340000","-4.590000","-49","0.209047"
"167","Warrior","red","pop","planner","44.203207","0","1","1","1","77.530000","43.470000","tango","39.340000","5","1","39","4","0.634000","76.320000","43.580000","9.600000","14.640000","-3.140000","-137","0.918115"
"168","Bauer","black","electronic","planner","49.831123","0","1","1","1","90.810000","80.350000","bravo","93.800000","5","4","46","4","0.476000","71.550000","37.860000","6.650000","17.500000","-3.600000","-94","0.589278"
"169","Warrior","blue","country","mentor","63.202405","1","0","1","1","95.120000","90.630000","quebec","70.370000","4","5","54","9","0.466000","85.280000","54.340000","7.050000","8.940000","-4.740000","-172","0.839145"
"170","Bauer","white","country","mentor","32.684906","0","1","1","0","50.510000","80.160000","victor","36.410000","1","3","45","6","0.755000","74.000000","40.800000","4.970000","16.790000","-2.450000","-48","0.747423"
"171","CCM","black","electronic","quiet","56.746660","0","1","1","1","67.260000","79.080000","lima","29.230000","2","8","49","5","0.654000","71.010000","37.210000","6.010000","6.170000","-5.010000","-154","0.964812"
"172","Warrior","black","electronic","mentor","43.821545","0","0","1","1","62.870000","59.870000","yankee","37.580000","1","4","40","9","0.459000","84.140000","52.970000","8.960000","14.240000","-5.790000","-144","0.233048"
"173","Bauer","black","metal","hype","52.299232","1","1","1","0","82.550000","75.390000","yankee","84.680000","0","1","27","2","0.574000","92.920000","","7.360000","7.640000","-3.330000","-98","0.970024"
"174","True","white","rock","planner","35.462651","0","1","1","1","63.640000","84.220000","alpha","58.640000","5","4","17","4","0.802000","90.540000","60.650000","7.430000","8.750000","-3.320000","-119","0.290349"
"175","True","white","electronic","joker","78.014001","0","1","1","1","76.160000","80.980000","delta","64.980000","4","4","26","8","0.978000","86.080000","55.300000","7.540000","11.920000","-5.650000","-126","0.089720"
"176","True","black","electronic","planner","22.471686","0","0","1","0","89.470000","37.950000","sierra","18.610000","5","1","52","5","0.607000","72.670000","39.200000","6.650000","11.380000","-2.690000","-107","0.474542"
"177","CCM","red","country","joker","39.507076","1","1","1","1","76.020000","77.660000","uniform","48.270000","2","1","22","4","0.820000","86.670000","56.000000","6.200000","12.350000","-5.060000","-96","0.346284"
"178","Sherwood","white","hip hop","hype","54.646224","0","1","1","1","69.880000","57.340000","zulu","15.140000","3","5","17","7","0.771000","67.940000","33.530000","6.430000","7.760000","-0.920000","-88","0.055088"
"179","CCM","green","rock","joker","67.648014","1","0","1","0","55.000000","85.410000","hotel","27.540000","0","5","22","11","0.787000","80.520000","","8.630000","16.550000","-1.350000","-26","0.853166"
"180","CCM","black","country","planner","45.706254","0","0","1","1","82.900000","29.370000","oscar","60.600000","5","8","32","8","0.519000","85.530000","54.640000","7.330000","11.310000","-3.250000","-62","0.855495"
"181","Warrior","black","country","quiet","36.062267","0","1","1","0","59.930000","58.850000","india","54.340000","5","6","17","5","0.955000","75.990000","43.190000","7.630000","8.120000","-1.630000","-100","0.379181"
"182","True","red","hip hop","planner","61.543123","0","0","1","1","79.140000","76.110000","quebec","26.520000","3","3","50","7","0.424000","84.860000","53.830000","4.920000","15.600000","-3.620000","-160","0.834964"
"183","True","blue","electronic","joker","59.658302","0","1","0","0","72.480000","78.350000","lima","40.090000","1","4","45","7","0.664000","80.360000","48.430000","5.910000","14.860000","-5.660000","-73","0.482301"
"184","Bauer","black","pop","hype","48.411332","0","0","0","0","97.370000","36.470000","alpha","36.740000","3","4","26","8","0.934000","82.880000","51.460000","8.350000","7.010000","-4.570000","-69","0.287183"
"185","Bauer","black","metal","joker","43.672194","1","1","1","1","50.410000","45.010000","tango","14.840000","2","1","46","3","0.922000","70.490000","36.590000","4.860000","6.920000","-1.430000","-21","0.940480"
"186","CCM","black","rock","mentor","","0","1","1","0","60.910000","40.770000","lima","59.200000","4","4","10","4","0.935000","82.210000","","6.330000","7.390000","-2.700000","-19","0.257467"
"187","Sherwood","white","hip hop","planner","70.518444","0","1","1","0","69.740000","68.820000","uniform","89.410000","5","7","25","5","0.458000","76.420000","43.700000","5.980000","16.590000","-3.490000","-103","0.032881"
"188","Sherwood","black","pop","hype","25.247542","1","0","1","1","74.050000","28.740000","yankee","59.970000","1","8","21","6","0.585000","79.600000","47.520000","7.910000","15.300000","-3.300000","-35","0.142254"
"189","Bauer","black","hip hop","quiet","48.805109","0","1","1","1","55.060000","55.470000","victor","4.700000","2","4","20","5","0.450000","88.560000","58.270000","6.200000","6.410000","-2.110000","-53","0.925312"
"190","Bauer","blue","rock","quiet","39.206869","1","1","1","0","68.940000","33.300000","mike","8.170000","0","4","26","7","0.572000","78.290000","45.950000","5.940000","11.930000","-5.200000","-140","0.177874"
"191","Warrior","black","rock","quiet","53.016705","0","0","1","1","95.770000","46.870000","quebec","53.460000","5","4","38","5","0.529000","85.110000","54.130000","9.270000","16.430000","-3.440000","-86","0.959404"
"192","Bauer","white","country","hype","86.511382","0","0","1","0","91.390000","86.970000","charlie","31.710000","5","3","35","5","0.967000","90.070000","60.080000","9.100000","10.390000","-1.880000","-60","0.673396"
"193","Bauer","black","electronic","quiet","55.304189","0","0","0","0","56.310000","93.820000","echo","75.920000","5","8","18","4","0.924000","79.920000","47.900000","8.080000","4.390000","-1.380000","-158","0.067321"
"194","Warrior","white","hip hop","planner","65.407683","0","1","0","1","60.150000","36.090000","november","29.820000","5","8","26","6","0.609000","76.430000","","8.110000","10.430000","-0.170000","-30","0.002988"
"195","Bauer","black","pop","mentor","40.749731","0","1","1","1","49.900000","92.520000","victor","35.040000","4","6","42","8","0.983000","82.300000","50.760000","9.570000","14.800000","-2.550000","-143","0.922516"
"196","True","black","hip hop","planner","50.702204","0","1","0","1","49.340000","30.520000","delta","29.390000","5","7","51","6","0.393000","88.400000","58.080000","7.210000","4.710000","-2.830000","-46","0.258965"
"197","Sherwood","white","country","planner","54.720653","0","1","0","1","58.300000","53.470000","lima","13.530000","3","5","51","4","0.591000","89.450000","","9.340000","4.730000","-1.020000","-32","0.262614"
"198","Bauer","white","metal","planner","50.648308","0","1","1","1","54.980000","71.320000","quebec","73.350000","3","8","27","3","0.613000","74.290000","41.150000","6.200000","11.940000","-8.890000","-102","0.946979"
"199","CCM","white","rock","mentor","64.704564","0","0","1","1","86.070000","88.270000","romeo","44.250000","2","7","40","4","0.725000","77.140000","44.570000","8.460000","16.060000","-1.730000","-23","0.117671"
"200","Warrior","black","electronic","hype","47.048338","0","0","0","1","91.760000","88.450000","sierra","42.860000","1","5","2","6","0.734000","77.620000","45.140000","8.820000","11.570000","-2.560000","-58","0.933935"
"201","CCM","red","hip hop","mentor","","0","0","1","1","85.180000","71.860000","uniform","35.070000","1","5","14","5","0.424000","79.910000","","6.960000","7.400000","-2.890000","-102","0.102564"
"202","Sherwood","white","pop","joker","48.855815","0","0","1","1","69.370000","47.640000","oscar","88.840000","4","7","40","6","0.585000","80.070000","48.080000","5.540000","11.050000","-4.010000","-66","0.765102"
"203","Bauer","white","hip hop","planner","51.046160","0","0","0","0","77.870000","59.370000","yankee","30.750000","3","7","52","5","0.492000","76.180000","43.420000","6.440000","10.300000","-4.820000","-25","0.975683"
"204","Sherwood","red","pop","mentor","21.452730","0","0","1","1","98.530000","75.280000","delta","49.820000","5","8","51","10","0.967000","81.870000","50.240000","7.890000","12.320000","-3.570000","-116","0.893125"
"205","CCM","black","country","mentor","57.390351","0","0","1","1","69.240000","51.230000","mike","28.510000","3","3","52","4","0.391000","78.990000","46.790000","8.280000","5.740000","-5.280000","-154","0.741922"
"206","Bauer","white","pop","mentor","40.330429","0","0","1","0","58.360000","45.320000","juliett","67.510000","0","4","18","5","0.377000","85.470000","","7.710000","16.550000","-8.080000","-159","0.897432"
"207","Warrior","white","pop","planner","","0","1","0","1","46.480000","43.210000","november","58.340000","1","7","27","6","0.539000","78.050000","45.660000","8.860000","7.790000","-1.700000","-24","0.146454"
"208","Warrior","black","pop","mentor","76.757835","0","1","1","1","65.070000","85.560000","tango","50.200000","3","7","16","3","0.538000","71.100000","37.320000","6.990000","5.730000","-2.330000","-166","0.945211"
"209","Bauer","black","metal","joker","53.272295","0","0","1","1","49.050000","33.420000","charlie","76.250000","3","1","53","6","0.538000","86.770000","","8.670000","17.830000","-3.940000","-151","0.673126"
