,num__training_pct,num__goals,num__school_grade,num__number_of_previous_teams,num__avg_shoot_speed,num__pass_completion_rate,num__power_play_goals,num__jersey_number,num__years_played,cat__golden_tipps_alpha,cat__golden_tipps_bravo,cat__golden_tipps_charlie,cat__golden_tipps_delta,cat__golden_tipps_echo,cat__golden_tipps_foxtrot,cat__golden_tipps_golf,cat__golden_tipps_hotel,cat__golden_tipps_india,cat__golden_tipps_juliett,cat__golden_tipps_kilo,cat__golden_tipps_lima,cat__golden_tipps_mike,cat__golden_tipps_november,cat__golden_tipps_oscar,cat__golden_tipps_papa,cat__golden_tipps_quebec,cat__golden_tipps_romeo,cat__golden_tipps_sierra,cat__golden_tipps_tango,cat__golden_tipps_uniform,cat__golden_tipps_victor,cat__golden_tipps_whiskey,cat__golden_tipps_xray,cat__golden_tipps_yankee,cat__golden_tipps_zulu,cat__experience_level_legend,cat__experience_level_missing,cat__experience_level_rookie,cat__experience_level_sophomore,cat__experience_level_veteran,cat__fitness_level_Average,cat__fitness_level_Elite,cat__fitness_level_Excellent,cat__fitness_level_Good,cat__fitness_level_Poor,cat__fitness_level_missing,bool__won_championship,bool__captain
944,-1.4315636791613318,-0.2824026856583502,-0.777669449391312,0.7277545647416067,-0.1061560329947804,0.5066462936686756,-0.7742999086304507,1.7671547422813703,-0.555689365605724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6885,-0.7839400003244541,1.3525382799017327,-0.7946831684174492,1.2267720086374543,0.29530427111496027,0.4770791971303564,1.006918558436724,-0.9800986035165985,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2701,1.5550116476743967,1.6528335592903194,0.12405765899395738,0.7277545647416067,-0.3637237549863361,-0.33927334966492706,2.1095776094783085,-0.9162089908236225,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2707,0.7548134821413565,-0.5826979650469368,2.2507725372611023,0.9772632866895306,-1.5148644119318322,-0.9261050453661407,0.4979989964175312,1.8310443549743463,1.5716057294275532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,2.9804856227230903,1.118975284821721,-1.1349575489401922,-1.0188064888938597,-1.4357234917668298,0.19243325079535237,1.0917384854399228,-0.37314728293332633,-1.0875131393640431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7163,-1.5623628973061658,-0.14893811704120055,0.7705789819871692,0.478245842793683,-1.255857764119096,0.3046879901950726,-0.2653803466112579,-1.0120434098630864,-1.3534250262432028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6967,-0.8863256653776077,-0.11557197488691316,-0.8116968874435864,0.7277545647416067,0.745688053144885,0.6204044447567842,0.24353921540793483,-0.8842641844771345,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1755,-0.8961512310053896,0.35155401527311053,-0.5394773830253919,1.2267720086374543,0.9715994070704397,-0.16738327995910615,0.8796886679319258,0.936589777272682,1.5716057294275532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9836,-0.02205711530922192,0.38492015742739794,-0.8797517635481351,1.2267720086374543,-1.0961369979679085,-0.41745075746116056,-0.05333052910326095,1.256037840737562,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3471,-0.2791189997451345,0.38492015742739794,-1.0328752347833692,-1.0188064888938597,-0.08457214567705357,0.6765318144566445,-0.3502002736144567,-0.6925953463982064,-0.555689365605724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7969,0.13793593285770547,1.8863965543703314,-0.23323044055492287,-0.7692977669459359,-0.10183925553123462,-0.35079950594257703,1.3461982664495191,-0.8842641844771345,-0.8216012524848836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
6917,0.6851492285462554,0.6184831525074098,-0.31829903568560874,-0.7692977669459359,-1.6040778128451088,-1.1666509155083975,1.218968375944721,0.26574884399643384,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
743,1.1597815096010438,1.1523414269760084,-0.9137792016004094,1.2267720086374543,-0.370918384092245,0.3738449278609712,0.4979989964175312,-1.0439882162095746,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1815,-0.6980301854313412,0.7853138632788468,1.1959219576405982,0.478245842793683,1.1500262088969908,0.27111179582104916,0.3283591424111336,1.415761872470002,-1.3534250262432028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4140,-0.3764230497283188,-1.2833869502869724,0.7535652629610324,0.9772632866895306,-0.5263223727798867,0.1698820754695164,-1.7921390326688362,-0.8203745717841584,1.5716057294275532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1044,0.18061206592579887,0.551750868198835,-0.43739506886856894,1.2267720086374543,-1.2529799124767307,0.25758109062554746,0.28594917890953425,1.28798264708405,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,0.7518149408110304,-0.6160641072012243,0.8726612961439922,-0.7692977669459359,-0.4730821173961589,-1.3951694921435411,0.6676388504239288,-1.0759330225560626,0.7738700687900743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6863,1.162136629399988,0.5183847260445476,0.2941948492553291,-1.0188064888938597,-0.3407009418474266,1.1922020235741067,0.7100488139255282,0.042135199571017766,-1.6193369131223625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4247,0.24575454222365434,0.41828629958168534,-0.43739506886856894,0.9772632866895306,0.8593631930182536,0.08118078585455873,0.20112925190633543,-0.9481537971701105,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9509,-0.36831889334420953,1.7195658435988943,-0.6245459781560775,0.478245842793683,-0.6543867708650732,1.1405848889394141,2.1519875729799076,-0.4370368956263023,-1.0875131393640431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1063,-0.7575571510655394,-0.7495286758183739,0.05600278288940869,0.9772632866895306,0.4535861114449672,-0.6925750964363667,-0.8591198356336495,-0.8842641844771345,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8499,-1.1911776216292052,-0.11557197488691316,-0.11413440737196304,0.2287371208457592,0.9629658521433481,0.01603294602436436,-0.09574049260486035,-0.34120247658683833,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2946,1.2037957458129371,-0.6827963915097991,0.7025241058826205,1.2267720086374543,0.9313094840773471,0.303685715736146,-0.5622500911224537,-0.8842641844771345,1.3056938425483935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8540,0.5787267107243039,1.5193689906731698,0.6344692297780719,-0.2702803230500883,-0.5810015539847992,-0.32423923278103617,1.006918558436724,-1.0439882162095746,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2873,-0.6008112452173463,-0.916359386589811,-0.9478066396526837,0.9772632866895306,0.4924371086168771,1.5815856508668844,-1.664909142164038,-1.0759330225560626,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1112,-0.2372218950533834,-0.2490365435040628,0.09003022094168303,0.9772632866895306,-0.17522447241151073,0.9947539551656711,-0.2653803466112579,-0.1814784448543983,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2475,-0.9675746972868763,0.2848217309645357,-1.2540535821231524,0.478245842793683,-0.4601317850055216,0.14682976291421637,0.20112925190633543,0.904644970926194,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6145,-0.911604654109311,-0.6160641072012243,-1.1349575489401922,1.2267720086374543,-0.15795736255732765,1.5510162798696394,-0.5622500911224537,-1.0759330225560626,1.3056938425483935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8833,0.23205290984580557,0.38492015742739794,2.369868570444062,-0.7692977669459359,-0.5220055953163409,-0.9165834380063431,0.7100488139255282,-0.2134232512008863,-0.8216012524848836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8124,1.017081837054363,-0.4158672542754998,0.6684966678303461,-0.7692977669459359,0.28091501290314236,-0.24906864836158094,-0.9015297991352489,-1.0759330225560626,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8705,-0.685828760134209,2.28679026022178,-0.9478066396526837,0.478245842793683,0.306815677684415,-0.4164484830022347,1.9399377554719108,1.60743071054893,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4804,-0.02205711530922192,-1.1165562395155353,1.2129356766667356,1.2267720086374543,0.36293378471050797,1.0158017188031188,-1.1559895801448452,-0.05369921946844626,1.3056938425483935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6760,-0.294182943342942,-0.515965680738362,-0.964820358678821,-1.5178239327897072,0.029102994196315075,-1.48086395838172,-1.0711696531416466,2.0546579993997622,-1.0875131393640431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,0.2824086215496701,0.2514555888102483,-0.9818340777049581,-1.5178239327897072,0.7226652400059755,0.688559107963757,-0.2653803466112579,-0.7884297654376704,-0.555689365605724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
420,0.02252597601035348,0.21808944665596092,-1.0158615157572322,0.9772632866895306,-0.5968297380177997,0.386373358597547,0.6252288869223294,0.2338040376499458,1.3056938425483935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
156,0.5707942998891056,-0.6827963915097991,-0.7436420113390377,0.9772632866895306,1.682428762734283,-1.014806334981098,-0.9439397626368483,0.904644970926194,1.3056938425483935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3814,0.6254361589913262,-0.8829932444355235,1.4851551810849297,1.2267720086374543,-1.2601745415826417,1.5239548694786358,-0.7742999086304507,-0.27731286389386234,1.3056938425483935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7586,1.3286252801225709,0.1847233045016735,0.6684966678303461,0.7277545647416067,-0.8601531632940816,-0.7662422691674328,-0.010920565601661556,-0.6287057337052304,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,0.4237521562826329,1.5861012749817447,-0.43739506886856894,-1.2683152108417834,-0.6745317323616196,1.2763930781238968,1.2613783394463203,1.12825861535161,-0.555689365605724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6436,-0.2034559987506188,0.6852154368159846,-0.5564911020515292,-1.2683152108417834,1.5802650294303713,-1.4442809406309187,-0.05333052910326095,0.1699144249569698,-0.8216012524848836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4874,0.7102691653621045,-0.4492333964297872,0.4473183204905633,0.478245842793683,-1.4904026729717401,-0.16688214272964322,-0.6046600546240531,0.840755358233218,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3348,-1.6474710017573089,-0.14893811704120055,0.3622497253598778,0.478245842793683,-0.5752458507000708,0.4044142988582162,0.8372787044303264,-0.8523193781306464,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6568,0.6206893645047955,-0.18230425919548798,-0.23323044055492287,-0.7692977669459359,-1.2083732120200945,-0.07667744142629712,-0.47743016411925493,-0.2453680575473743,-0.555689365605724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
407,1.0978342912638506,-0.11557197488691316,2.1316765040781425,1.2267720086374543,-1.1105262561797264,-0.5582703189402735,-0.47743016411925493,-0.9162089908236225,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8784,-2.090722471605987,-0.11557197488691316,1.417100304980381,-1.767332654737631,-0.4011358263370654,0.6469647179183252,-0.18056041960805916,0.6490865201542899,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
321,-0.7455206736340423,-1.6170483718298465,1.4000865859542442,1.2267720086374543,1.1716100962147198,0.15985933088025556,-1.961778886675234,1.9588235803602982,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6616,-0.7892278349085239,0.718581578970272,-0.26725787860719724,1.2267720086374543,0.4650975180144219,0.3232300676852044,1.0493285219383235,1.511596291509466,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2731,-0.02205711530922192,2.119959549450343,0.5494006346473863,-1.5178239327897072,-1.0428967425841786,0.7807683581849555,2.0247576824751095,1.351872259777026,-1.0875131393640431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6384,0.6158636336553166,0.2514555888102483,-0.5224636639992548,0.7277545647416067,-0.47883782068088526,0.3532983014529869,0.28594917890953425,-1.0120434098630864,1.3056938425483935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4375,2.2191388529532285,0.05125873588452388,0.39627716341215213,-0.7692977669459359,-1.1148430336432722,0.0014999663699363992,-0.2653803466112579,0.96853458361917,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1538,-1.6788308650006682,0.08462487803881129,-0.6075322591299404,-1.5178239327897072,0.2737203837972334,-2.2220459207575485,-0.47743016411925493,0.32963845668940983,-1.3534250262432028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4475,-0.26888619739778136,-0.7161625336640864,0.3112085682814659,-1.2683152108417834,0.4406357790543299,-1.0849655471059227,-0.9439397626368483,-0.1814784448543983,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3063,-0.1332459189340377,-1.1165562395155353,-0.23323044055492287,0.478245842793683,1.0176450333482585,1.0884666170752588,-0.30779031011285735,-0.7884297654376704,-0.023865591847404694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5357,0.3524272564086601,-0.2156704013497754,-0.7096145732867634,-1.2683152108417834,0.05644258479877028,1.062908618372644,0.20112925190633543,-1.0120434098630864,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7928,0.7384015856954094,-0.18230425919548798,-1.0158615157572322,0.9772632866895306,0.8838249319783457,-0.2615970790981568,-0.22297038310965855,0.042135199571017766,-1.0875131393640431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
